dataSeq,일자,수압계
2471,2026-05-17 06:56:45,3.221
2472,2026-05-17 06:56:55,3.704
2473,2026-05-17 06:57:05,3.213
2474,2026-05-17 06:57:15,3.278
2475,2026-05-17 06:57:25,3.393
2476,2026-05-17 06:57:35,3.45
2477,2026-05-17 06:57:45,4.032
2478,2026-05-17 06:57:55,4.081
2479,2026-05-17 06:58:05,3.549
2480,2026-05-17 06:58:15,3.786
2481,2026-05-17 06:58:35,3.418
2482,2026-05-17 06:58:45,3.09
2483,2026-05-17 06:58:55,3.508
2484,2026-05-17 06:59:05,3.729
2485,2026-05-17 06:59:15,3.655
2486,2026-05-17 06:59:25,3.262
2487,2026-05-17 06:59:35,3.663
2488,2026-05-17 06:59:45,3.491
2489,2026-05-17 06:59:55,3.401
2490,2026-05-17 07:00:05,3.729
2491,2026-05-17 07:00:15,3.598
2492,2026-05-17 07:00:25,3.36
2493,2026-05-17 07:00:35,3.327
2494,2026-05-17 07:00:45,3.745
2495,2026-05-17 07:00:55,3.581
2496,2026-05-17 07:01:05,3.434
2497,2026-05-17 07:01:15,3.639
2498,2026-05-17 07:01:35,3.426
2499,2026-05-17 07:01:45,4.008
2500,2026-05-17 07:01:55,3.68
2501,2026-05-17 07:02:05,3.713
2502,2026-05-17 07:02:15,3.221
2503,2026-05-17 07:02:25,3.409
2504,2026-05-17 07:02:35,3.36
2505,2026-05-17 07:02:45,3.475
2506,2026-05-17 07:02:55,3.598
2507,2026-05-17 07:03:05,3.704
2508,2026-05-17 07:03:15,3.778
2509,2026-05-17 07:03:25,3.352
2510,2026-05-17 07:03:35,3.631
2511,2026-05-17 07:03:45,3.573
2512,2026-05-17 07:03:55,3.065
2513,2026-05-17 07:04:05,3.434
2514,2026-05-17 07:04:15,3.483
2515,2026-05-17 07:04:25,3.434
2516,2026-05-17 07:04:35,3.491
2517,2026-05-17 07:04:45,3.573
2518,2026-05-17 07:04:55,3.311
2519,2026-05-17 07:05:05,4.213
2520,2026-05-17 07:05:15,4.303
2521,2026-05-17 07:05:25,3.475
2522,2026-05-17 07:05:35,3.442
2523,2026-05-17 07:05:45,3.909
2524,2026-05-17 07:05:55,3.762
2525,2026-05-17 07:06:05,3.778
2526,2026-05-17 07:06:15,3.721
2527,2026-05-17 07:06:25,3.827
2528,2026-05-17 07:06:35,3.418
2529,2026-05-17 07:06:45,4.098
2530,2026-05-17 07:06:55,3.688
2531,2026-05-17 07:07:05,3.614
2532,2026-05-17 07:07:15,3.27
2533,2026-05-17 07:07:25,3.581
2534,2026-05-17 07:07:35,3.303
2535,2026-05-17 07:07:45,4.09
2536,2026-05-17 07:07:55,4.213
2537,2026-05-17 07:08:05,3.532
2538,2026-05-17 07:08:15,3.106
2539,2026-05-17 07:08:25,3.754
2540,2026-05-17 07:08:35,3.549
2541,2026-05-17 07:08:45,3.418
2542,2026-05-17 07:08:55,3.319
2543,2026-05-17 07:09:05,3.311
2544,2026-05-17 07:09:15,3.016
2545,2026-05-17 07:09:25,3.401
2546,2026-05-17 07:09:35,3.393
2547,2026-05-17 07:09:45,3.319
2548,2026-05-17 07:09:55,3.409
2549,2026-05-17 07:10:05,3.532
2550,2026-05-17 07:10:15,3.54
2551,2026-05-17 07:10:35,2.983
2552,2026-05-17 07:10:45,3.204
2553,2026-05-17 07:10:55,2.172
2554,2026-05-17 07:11:05,2.991
2555,2026-05-17 07:11:15,3.286
2556,2026-05-17 07:11:25,3.524
2557,2026-05-17 07:11:35,3.418
2558,2026-05-17 07:11:45,3.385
2559,2026-05-17 07:11:55,3.098
2560,2026-05-17 07:12:05,3.319
2561,2026-05-17 07:12:15,3.368
2562,2026-05-17 07:12:25,3.713
2563,2026-05-17 07:12:35,3.426
2564,2026-05-17 07:12:45,3.188
2565,2026-05-17 07:12:55,3.688
2566,2026-05-17 07:13:05,3.278
2567,2026-05-17 07:13:15,3.163
2568,2026-05-17 07:13:35,3.827
2569,2026-05-17 07:13:45,3.188
2570,2026-05-17 07:13:55,3.139
2571,2026-05-17 07:14:05,3.213
2572,2026-05-17 07:14:15,3.196
2573,2026-05-17 07:14:25,3.598
2574,2026-05-17 07:14:35,4.237
2575,2026-05-17 07:14:45,3.622
2576,2026-05-17 07:14:55,3.434
2577,2026-05-17 07:15:05,3.942
2578,2026-05-17 07:15:15,4.991
2579,2026-05-17 07:15:25,4.967
2580,2026-05-17 07:15:35,4.352
2581,2026-05-17 07:15:45,4.229
2582,2026-05-17 07:15:55,4.229
2583,2026-05-17 07:16:05,4.221
2584,2026-05-17 07:16:15,4.221
2585,2026-05-17 07:16:25,4.221
2586,2026-05-17 07:16:35,4.213
2587,2026-05-17 07:16:45,4.213
2588,2026-05-17 07:16:55,4.204
2589,2026-05-17 07:17:05,4.18
2590,2026-05-17 07:17:15,4.188
2591,2026-05-17 07:17:25,4.18
2592,2026-05-17 07:17:35,4.18
2593,2026-05-17 07:17:45,4.172
2594,2026-05-17 07:17:55,4.18
2595,2026-05-17 07:18:05,4.163
2596,2026-05-17 07:18:15,4.172
2597,2026-05-17 07:18:25,4.172
2598,2026-05-17 07:18:35,4.147
2599,2026-05-17 07:18:45,4.155
2600,2026-05-17 07:18:55,3.286
2601,2026-05-17 07:19:05,4.18
2602,2026-05-17 07:19:15,4.254
2603,2026-05-17 07:19:25,3.508
2604,2026-05-17 07:19:35,3.647
2605,2026-05-17 07:19:45,2.926
2606,2026-05-17 07:19:55,3.516
2607,2026-05-17 07:20:05,3.557
2608,2026-05-17 07:20:15,4.081
2609,2026-05-17 07:20:25,3.319
2610,2026-05-17 07:20:35,4.229
2611,2026-05-17 07:20:45,3.942
2612,2026-05-17 07:20:55,3.18
2613,2026-05-17 07:21:05,3.254
2614,2026-05-17 07:21:15,3.155
2615,2026-05-17 07:21:25,3.45
2616,2026-05-17 07:21:35,3.557
2617,2026-05-17 07:21:45,3.27
2618,2026-05-17 07:21:55,2.991
2619,2026-05-17 07:22:05,3.18
2620,2026-05-17 07:22:15,3.418
2621,2026-05-17 07:22:35,2.95
2622,2026-05-17 07:22:45,3.065
2623,2026-05-17 07:22:55,3.262
2624,2026-05-17 07:23:05,3.303
2625,2026-05-17 07:23:15,3.622
2626,2026-05-17 07:23:25,3.114
2627,2026-05-17 07:23:35,3.467
2628,2026-05-17 07:23:45,3.262
2629,2026-05-17 07:23:55,3.188
2630,2026-05-17 07:24:05,3.426
2631,2026-05-17 07:24:15,3.409
2632,2026-05-17 07:24:25,3.475
2633,2026-05-17 07:24:35,3.237
2634,2026-05-17 07:24:45,3.032
2635,2026-05-17 07:24:55,2.999
2636,2026-05-17 07:25:05,3.098
2637,2026-05-17 07:25:15,3.172
2638,2026-05-17 07:25:25,3.106
2639,2026-05-17 07:25:35,2.721
2640,2026-05-17 07:25:45,3.163
2641,2026-05-17 07:25:55,3.065
2642,2026-05-17 07:26:05,3.434
2643,2026-05-17 07:26:15,3.352
2644,2026-05-17 07:26:25,2.795
2645,2026-05-17 07:26:35,2.909
2646,2026-05-17 07:26:45,2.852
2647,2026-05-17 07:26:55,2.999
2648,2026-05-17 07:27:05,2.655
2649,2026-05-17 07:27:15,2.959
2650,2026-05-17 07:27:25,3.434
2651,2026-05-17 07:27:35,3.131
2652,2026-05-17 07:27:45,3.237
2653,2026-05-17 07:27:55,3.114
2654,2026-05-17 07:28:05,3.196
2655,2026-05-17 07:28:15,2.737
2656,2026-05-17 07:28:25,3.172
2657,2026-05-17 07:28:35,3.057
2658,2026-05-17 07:28:45,2.844
2659,2026-05-17 07:28:55,2.737
2660,2026-05-17 07:29:05,3.122
2661,2026-05-17 07:29:15,3.04
2662,2026-05-17 07:29:25,2.745
2663,2026-05-17 07:29:35,2.959
2664,2026-05-17 07:29:45,3.442
2665,2026-05-17 07:29:55,3.213
2666,2026-05-17 07:30:05,3.163
2667,2026-05-17 07:30:15,3.254
2668,2026-05-17 07:30:25,2.877
2669,2026-05-17 07:30:35,2.819
2670,2026-05-17 07:30:45,3.081
2671,2026-05-17 07:30:55,3.196
2672,2026-05-17 07:31:05,2.934
2673,2026-05-17 07:31:15,3.163
2674,2026-05-17 07:31:35,3.336
2675,2026-05-17 07:31:45,3.073
2676,2026-05-17 07:31:55,3.122
2677,2026-05-17 07:32:05,3.073
2678,2026-05-17 07:32:15,3.237
2679,2026-05-17 07:32:25,3.229
2680,2026-05-17 07:32:35,2.885
2681,2026-05-17 07:32:45,3.122
2682,2026-05-17 07:32:55,2.999
2683,2026-05-17 07:33:05,3.024
2684,2026-05-17 07:33:15,3.393
2685,2026-05-17 07:33:25,3.532
2686,2026-05-17 07:33:35,2.95
2687,2026-05-17 07:33:45,3.549
2688,2026-05-17 07:33:55,3.663
2689,2026-05-17 07:34:05,3.385
2690,2026-05-17 07:34:15,3.983
2691,2026-05-17 07:34:35,3.59
2692,2026-05-17 07:34:45,2.811
2693,2026-05-17 07:34:55,3.04
2694,2026-05-17 07:35:05,3.147
2695,2026-05-17 07:35:15,3.319
2696,2026-05-17 07:35:25,2.926
2697,2026-05-17 07:35:35,3.213
2698,2026-05-17 07:35:45,3.131
2699,2026-05-17 07:35:55,3.008
2700,2026-05-17 07:36:05,3.024
2701,2026-05-17 07:36:15,3.254
2702,2026-05-17 07:36:25,3.122
2703,2026-05-17 07:36:35,2.827
2704,2026-05-17 07:36:45,2.622
2705,2026-05-17 07:36:55,3.172
2706,2026-05-17 07:37:05,3.221
2707,2026-05-17 07:37:15,2.983
2708,2026-05-17 07:37:25,3.09
2709,2026-05-17 07:37:35,2.95
2710,2026-05-17 07:37:45,3.319
2711,2026-05-17 07:37:55,3.532
2712,2026-05-17 07:38:05,2.852
2713,2026-05-17 07:38:15,3.196
2714,2026-05-17 07:38:25,3.024
2715,2026-05-17 07:38:35,2.999
2716,2026-05-17 07:38:45,3.139
2717,2026-05-17 07:38:55,3.286
2718,2026-05-17 07:39:05,2.803
2719,2026-05-17 07:39:15,2.95
2720,2026-05-17 07:39:25,2.901
2721,2026-05-17 07:39:35,2.59
2722,2026-05-17 07:39:45,2.836
2723,2026-05-17 07:39:55,3.303
2724,2026-05-17 07:40:05,2.844
2725,2026-05-17 07:40:15,2.68
2726,2026-05-17 07:40:35,3.008
2727,2026-05-17 07:40:45,3.286
2728,2026-05-17 07:40:55,3.262
2729,2026-05-17 07:41:05,2.86
2730,2026-05-17 07:41:15,2.745
2731,2026-05-17 07:41:25,3.204
2732,2026-05-17 07:41:35,3.401
2733,2026-05-17 07:41:45,2.844
2734,2026-05-17 07:41:55,3.024
2735,2026-05-17 07:42:05,3.598
2736,2026-05-17 07:42:15,3.098
2737,2026-05-17 07:42:25,3.221
2738,2026-05-17 07:42:35,3.196
2739,2026-05-17 07:42:45,4.147
2740,2026-05-17 07:42:55,3.213
2741,2026-05-17 07:43:05,2.786
2742,2026-05-17 07:43:15,3.016
2743,2026-05-17 07:43:25,2.647
2744,2026-05-17 07:43:35,3.081
2745,2026-05-17 07:43:45,2.524
2746,2026-05-17 07:43:55,2.926
2747,2026-05-17 07:44:05,2.967
2748,2026-05-17 07:44:15,3.213
2749,2026-05-17 07:44:25,2.704
2750,2026-05-17 07:44:35,2.967
2751,2026-05-17 07:44:45,3.368
2752,2026-05-17 07:44:55,2.672
2753,2026-05-17 07:45:05,3.106
2754,2026-05-17 07:45:15,3.336
2755,2026-05-17 07:45:25,2.704
2756,2026-05-17 07:45:35,3.057
2757,2026-05-17 07:45:45,1.934
2758,2026-05-17 07:45:55,1.475
2759,2026-05-17 07:46:05,2.467
2760,2026-05-17 07:46:15,2.868
2761,2026-05-17 07:46:25,2.77
2762,2026-05-17 07:46:35,2.262
2763,2026-05-17 07:46:45,1.983
2764,2026-05-17 07:46:55,2.163
2765,2026-05-17 07:47:05,2.598
2766,2026-05-17 07:47:15,2.27
2767,2026-05-17 07:47:25,1.975
2768,2026-05-17 07:47:35,2.172
2769,2026-05-17 07:47:45,2.819
2770,2026-05-17 07:47:55,2.319
2771,2026-05-17 07:48:05,1.819
2772,2026-05-17 07:48:15,1.704
2773,2026-05-17 07:48:25,2.368
2774,2026-05-17 07:48:35,2.131
2775,2026-05-17 07:48:45,2.303
2776,2026-05-17 07:48:55,1.893
2777,2026-05-17 07:49:05,2.049
2778,2026-05-17 07:49:15,2.286
2779,2026-05-17 07:49:35,1.909
2780,2026-05-17 07:49:45,1.852
2781,2026-05-17 07:49:55,2.032
2782,2026-05-17 07:50:05,2.172
2783,2026-05-17 07:50:15,2.377
2784,2026-05-17 07:50:25,1.827
2785,2026-05-17 07:50:35,2.393
2786,2026-05-17 07:50:45,2.106
2787,2026-05-17 07:50:55,2.336
2788,2026-05-17 07:51:05,1.967
2789,2026-05-17 07:51:15,2.18
2790,2026-05-17 07:51:25,2.139
2791,2026-05-17 07:51:35,2.418
2792,2026-05-17 07:51:45,2.352
2793,2026-05-17 07:51:55,2.311
2794,2026-05-17 07:52:05,2.303
2795,2026-05-17 07:52:15,2.352
2796,2026-05-17 07:52:35,2.385
2797,2026-05-17 07:52:45,2.377
2798,2026-05-17 07:52:55,2.573
2799,2026-05-17 07:53:05,2.483
2800,2026-05-17 07:53:15,2.434
2801,2026-05-17 07:53:25,2.401
2802,2026-05-17 07:53:35,3.45
2803,2026-05-17 07:53:45,3.311
2804,2026-05-17 07:53:55,3.122
2805,2026-05-17 07:54:05,3.114
2806,2026-05-17 07:54:15,3.098
2807,2026-05-17 07:54:25,3.098
2808,2026-05-17 07:54:35,3.073
2809,2026-05-17 07:54:45,2.95
2810,2026-05-17 07:54:55,2.926
2811,2026-05-17 07:55:05,2.901
2812,2026-05-17 07:55:15,2.893
2813,2026-05-17 07:55:25,2.819
2814,2026-05-17 07:55:35,2.762
2815,2026-05-17 07:55:45,2.68
2816,2026-05-17 07:55:55,3.122
2817,2026-05-17 07:56:05,3.09
2818,2026-05-17 07:56:15,3.073
2819,2026-05-17 07:56:25,2.819
2820,2026-05-17 07:56:35,2.483
2821,2026-05-17 07:56:45,2.778
2822,2026-05-17 07:56:55,2.516
2823,2026-05-17 07:57:05,2.549
2824,2026-05-17 07:57:15,2.254
2825,2026-05-17 07:57:25,2.434
2826,2026-05-17 07:57:35,2.459
2827,2026-05-17 07:57:45,2.877
2828,2026-05-17 07:57:55,2.696
2829,2026-05-17 07:58:05,1.959
2830,2026-05-17 07:58:15,2.163
2831,2026-05-17 07:58:25,2.614
2832,2026-05-17 07:58:35,2.86
2833,2026-05-17 07:58:45,2.196
2834,2026-05-17 07:58:55,2.254
2835,2026-05-17 07:59:05,2.418
2836,2026-05-17 07:59:15,2.95
2837,2026-05-17 07:59:25,2.868
2838,2026-05-17 07:59:35,3.704
2839,2026-05-17 07:59:45,2.827
2840,2026-05-17 07:59:55,2.745
2841,2026-05-17 08:00:05,2.024
2842,2026-05-17 08:00:15,2.491
2843,2026-05-17 08:00:25,2.508
2844,2026-05-17 08:00:35,2.508
2845,2026-05-17 08:00:45,2.377
2846,2026-05-17 08:00:55,2.942
2847,2026-05-17 08:01:05,2.803
2848,2026-05-17 08:01:15,2.778
2849,2026-05-17 08:01:35,2.885
2850,2026-05-17 08:01:45,2.959
2851,2026-05-17 08:01:55,2.819
2852,2026-05-17 08:02:05,2.639
2853,2026-05-17 08:02:15,2.508
2854,2026-05-17 08:02:25,2.868
2855,2026-05-17 08:02:35,3.155
2856,2026-05-17 08:02:45,3.368
2857,2026-05-17 08:02:55,2.655
2858,2026-05-17 08:03:05,2.95
2859,2026-05-17 08:03:15,2.483
2860,2026-05-17 08:03:25,2.475
2861,2026-05-17 08:03:35,2.713
2862,2026-05-17 08:03:45,2.622
2863,2026-05-17 08:03:55,2.721
2864,2026-05-17 08:04:05,2.688
2865,2026-05-17 08:04:15,2.672
2866,2026-05-17 08:04:25,1.778
2867,2026-05-17 08:04:35,2.36
2868,2026-05-17 08:04:45,2.893
2869,2026-05-17 08:04:55,2.999
2870,2026-05-17 08:05:05,2.663
2871,2026-05-17 08:05:15,2.459
2872,2026-05-17 08:05:25,2.565
2873,2026-05-17 08:05:35,2.819
2874,2026-05-17 08:05:45,3.286
2875,2026-05-17 08:05:55,2.065
2876,2026-05-17 08:06:05,2.09
2877,2026-05-17 08:06:15,2.467
2878,2026-05-17 08:06:25,2.614
2879,2026-05-17 08:06:35,2.459
2880,2026-05-17 08:06:45,2.459
2881,2026-05-17 08:06:55,2.639
2882,2026-05-17 08:07:05,2.926
2883,2026-05-17 08:07:15,2.311
2884,2026-05-17 08:07:25,2.336
2885,2026-05-17 08:07:35,2.631
2886,2026-05-17 08:07:45,2.68
2887,2026-05-17 08:07:55,2.18
2888,2026-05-17 08:08:05,2.573
2889,2026-05-17 08:08:15,2.696
2890,2026-05-17 08:08:25,2.434
2891,2026-05-17 08:08:35,2.131
2892,2026-05-17 08:08:45,2.557
2893,2026-05-17 08:08:55,2.622
2894,2026-05-17 08:09:05,3.049
2895,2026-05-17 08:09:15,2.532
2896,2026-05-17 08:09:25,2.303
2897,2026-05-17 08:09:35,2.393
2898,2026-05-17 08:09:45,2.877
2899,2026-05-17 08:09:55,2.827
2900,2026-05-17 08:10:05,2.745
2901,2026-05-17 08:10:15,2.516
2902,2026-05-17 08:10:35,2.36
2903,2026-05-17 08:10:45,2.795
2904,2026-05-17 08:10:55,2.631
2905,2026-05-17 08:11:05,2.45
2906,2026-05-17 08:11:15,2.352
2907,2026-05-17 08:11:25,2.401
2908,2026-05-17 08:11:35,2.008
2909,2026-05-17 08:11:45,2.336
2910,2026-05-17 08:11:55,2.639
2911,2026-05-17 08:12:05,3.008
2912,2026-05-17 08:12:15,2.483
2913,2026-05-17 08:12:25,2.049
2914,2026-05-17 08:12:35,2.319
2915,2026-05-17 08:12:45,2.614
2916,2026-05-17 08:12:55,2.336
2917,2026-05-17 08:13:05,2.499
2918,2026-05-17 08:13:15,2.696
2919,2026-05-17 08:13:35,2.68
2920,2026-05-17 08:13:45,2.36
2921,2026-05-17 08:13:55,2.803
2922,2026-05-17 08:14:05,2.54
2923,2026-05-17 08:14:15,2.344
2924,2026-05-17 08:14:25,2.467
2925,2026-05-17 08:14:35,2.131
2926,2026-05-17 08:14:45,2.409
2927,2026-05-17 08:14:55,1.959
2928,2026-05-17 08:15:05,2.467
2929,2026-05-17 08:15:15,2.139
2930,2026-05-17 08:15:25,2.344
2931,2026-05-17 08:15:35,1.516
2932,2026-05-17 08:15:45,1.631
2933,2026-05-17 08:15:55,2.245
2934,2026-05-17 08:16:05,2.147
2935,2026-05-17 08:16:15,2.229
2936,2026-05-17 08:16:25,2.524
2937,2026-05-17 08:16:35,2.622
2938,2026-05-17 08:16:45,3.262
2939,2026-05-17 08:16:55,3.262
2940,2026-05-17 08:17:05,3.245
2941,2026-05-17 08:17:15,3.245
2942,2026-05-17 08:17:25,3.237
2943,2026-05-17 08:17:35,3.221
2944,2026-05-17 08:17:45,3.221
2945,2026-05-17 08:17:55,3.204
2946,2026-05-17 08:18:05,3.213
2947,2026-05-17 08:18:15,3.204
2948,2026-05-17 08:18:25,3.213
2949,2026-05-17 08:18:35,3.196
2950,2026-05-17 08:18:45,3.196
2951,2026-05-17 08:18:55,3.188
2952,2026-05-17 08:19:05,3.196
2953,2026-05-17 08:19:15,3.18
2954,2026-05-17 08:19:25,3.188
2955,2026-05-17 08:19:35,3.172
2956,2026-05-17 08:19:45,3.172
2957,2026-05-17 08:19:55,3.122
2958,2026-05-17 08:20:05,3.147
2959,2026-05-17 08:20:15,3.122
2960,2026-05-17 08:20:25,3.131
2961,2026-05-17 08:20:35,3.122
2962,2026-05-17 08:20:45,3.114
2963,2026-05-17 08:20:55,3.114
2964,2026-05-17 08:21:05,3.106
2965,2026-05-17 08:21:15,3.098
2966,2026-05-17 08:21:25,3.098
2967,2026-05-17 08:21:35,3.098
2968,2026-05-17 08:21:45,3.098
2969,2026-05-17 08:21:55,3.073
2970,2026-05-17 08:22:05,3.09
2971,2026-05-17 08:22:15,3.081
2972,2026-05-17 08:22:35,3.073
2973,2026-05-17 08:22:45,3.073
2974,2026-05-17 08:22:55,3.057
2975,2026-05-17 08:23:05,3.057
2976,2026-05-17 08:23:15,3.049
2977,2026-05-17 08:23:25,3.057
2978,2026-05-17 08:23:35,3.049
2979,2026-05-17 08:23:45,3.049
2980,2026-05-17 08:23:55,3.04
2981,2026-05-17 08:24:05,3.032
2982,2026-05-17 08:24:15,3.04
2983,2026-05-17 08:24:25,3.04
2984,2026-05-17 08:24:35,3.024
2985,2026-05-17 08:24:45,3.032
2986,2026-05-17 08:24:55,3.024
2987,2026-05-17 08:25:05,3.049
2988,2026-05-17 08:25:15,3.024
2989,2026-05-17 08:25:35,3.016
2990,2026-05-17 08:25:45,3.016
2991,2026-05-17 08:25:55,3.54
2992,2026-05-17 08:26:05,3.54
2993,2026-05-17 08:26:15,3.45
2994,2026-05-17 08:26:25,3.106
2995,2026-05-17 08:26:35,3.024
2996,2026-05-17 08:26:45,3.008
2997,2026-05-17 08:26:55,2.991
2998,2026-05-17 08:27:05,3.852
2999,2026-05-17 08:27:15,3.819
3000,2026-05-17 08:27:25,3.073
3001,2026-05-17 08:27:35,2.999
3002,2026-05-17 08:27:45,2.983
3003,2026-05-17 08:27:55,2.967
3004,2026-05-17 08:28:05,2.975
3005,2026-05-17 08:28:15,2.983
3006,2026-05-17 08:28:25,2.991
3007,2026-05-17 08:28:35,2.975
3008,2026-05-17 08:28:45,2.975
3009,2026-05-17 08:28:55,2.975
3010,2026-05-17 08:29:05,2.983
3011,2026-05-17 08:29:15,2.967
3012,2026-05-17 08:29:25,2.975
3013,2026-05-17 08:29:35,2.959
3014,2026-05-17 08:29:45,2.975
3015,2026-05-17 08:29:55,2.959
3016,2026-05-17 08:30:05,1.999
3017,2026-05-17 08:30:15,2.139
3018,2026-05-17 08:30:25,2.098
3019,2026-05-17 08:30:35,2.221
3020,2026-05-17 08:30:45,1.778
3021,2026-05-17 08:30:55,1.942
3022,2026-05-17 08:31:05,1.647
3023,2026-05-17 08:31:15,1.975
3024,2026-05-17 08:31:25,1.95
3025,2026-05-17 08:31:35,2.04
3026,2026-05-17 08:31:45,1.967
3027,2026-05-17 08:31:55,2.204
3028,2026-05-17 08:32:05,2.27
3029,2026-05-17 08:32:15,2.147
3030,2026-05-17 08:32:25,1.967
3031,2026-05-17 08:32:35,2.336
3032,2026-05-17 08:32:45,2.59
3033,2026-05-17 08:32:55,2.016
3034,2026-05-17 08:33:05,2.221
3035,2026-05-17 08:33:15,2.114
3036,2026-05-17 08:33:25,2.213
3037,2026-05-17 08:33:35,2.319
3038,2026-05-17 08:33:45,2.229
3039,2026-05-17 08:33:55,2.401
3040,2026-05-17 08:34:05,2.663
3041,2026-05-17 08:34:15,2.368
3042,2026-05-17 08:34:35,2.286
3043,2026-05-17 08:34:45,2.204
3044,2026-05-17 08:34:55,2.204
3045,2026-05-17 08:35:05,2.327
3046,2026-05-17 08:35:15,2.344
3047,2026-05-17 08:35:25,2.442
3048,2026-05-17 08:35:35,2.286
3049,2026-05-17 08:35:45,2.114
3050,2026-05-17 08:35:55,1.713
3051,2026-05-17 08:36:05,1.893
3052,2026-05-17 08:36:15,2.008
3053,2026-05-17 08:36:25,2.106
3054,2026-05-17 08:36:35,2.286
3055,2026-05-17 08:36:45,2.59
3056,2026-05-17 08:36:55,2.327
3057,2026-05-17 08:37:05,2.68
3058,2026-05-17 08:37:15,1.999
3059,2026-05-17 08:37:25,2.106
3060,2026-05-17 08:37:35,1.54
3061,2026-05-17 08:37:45,2.254
3062,2026-05-17 08:37:55,2.77
3063,2026-05-17 08:38:05,2.532
3064,2026-05-17 08:38:15,2.18
3065,2026-05-17 08:38:25,2.286
3066,2026-05-17 08:38:35,2.426
3067,2026-05-17 08:38:45,2.434
3068,2026-05-17 08:38:55,2.573
3069,2026-05-17 08:39:05,3.622
3070,2026-05-17 08:39:15,3.606
3071,2026-05-17 08:39:25,3.606
3072,2026-05-17 08:39:35,3.59
3073,2026-05-17 08:39:45,3.598
3074,2026-05-17 08:39:55,3.581
3075,2026-05-17 08:40:05,3.59
3076,2026-05-17 08:40:15,3.565
3077,2026-05-17 08:40:35,3.549
3078,2026-05-17 08:40:45,3.54
3079,2026-05-17 08:40:55,3.557
3080,2026-05-17 08:41:05,3.54
3081,2026-05-17 08:41:15,3.524
3082,2026-05-17 08:41:25,3.516
3083,2026-05-17 08:41:35,3.516
3084,2026-05-17 08:41:45,3.508
3085,2026-05-17 08:41:55,3.491
3086,2026-05-17 08:42:05,3.5
3087,2026-05-17 08:42:15,3.491
3088,2026-05-17 08:42:25,3.491
3089,2026-05-17 08:42:35,3.475
3090,2026-05-17 08:42:45,3.483
3091,2026-05-17 08:42:55,3.475
3092,2026-05-17 08:43:05,3.483
3093,2026-05-17 08:43:15,3.475
3094,2026-05-17 08:43:25,3.475
3095,2026-05-17 08:43:25,3.475
3096,2026-05-17 08:43:35,3.467
3097,2026-05-17 08:43:45,3.491
3098,2026-05-17 08:43:55,3.475
3099,2026-05-17 08:44:05,3.45
3100,2026-05-17 08:44:15,3.467
3101,2026-05-17 08:44:25,3.467
3102,2026-05-17 08:44:35,3.45
3103,2026-05-17 08:44:45,3.459
3104,2026-05-17 08:44:55,3.442
3105,2026-05-17 08:45:05,3.442
3106,2026-05-17 08:45:15,3.459
3107,2026-05-17 08:45:25,3.475
3108,2026-05-17 08:45:35,3.59
3109,2026-05-17 08:45:45,3.606
3110,2026-05-17 08:45:55,3.672
3111,2026-05-17 08:46:05,3.426
3112,2026-05-17 08:46:15,3.418
3113,2026-05-17 08:46:35,3.418
3114,2026-05-17 08:46:45,3.426
3115,2026-05-17 08:46:55,3.418
3116,2026-05-17 08:47:05,3.409
3117,2026-05-17 08:47:15,3.459
3118,2026-05-17 08:47:25,3.418
3119,2026-05-17 08:47:35,3.401
3120,2026-05-17 08:47:45,3.409
3121,2026-05-17 08:47:55,3.409
3122,2026-05-17 08:48:05,3.401
3123,2026-05-17 08:48:15,3.393
3124,2026-05-17 08:48:25,3.385
3125,2026-05-17 08:48:35,3.385
3126,2026-05-17 08:48:45,3.385
3127,2026-05-17 08:48:55,3.385
3128,2026-05-17 08:49:05,3.368
3129,2026-05-17 08:49:15,3.377
3130,2026-05-17 08:49:25,3.377
3131,2026-05-17 08:49:35,3.377
3132,2026-05-17 08:49:45,3.377
3133,2026-05-17 08:49:55,3.377
3134,2026-05-17 08:50:05,3.377
3135,2026-05-17 08:50:15,3.352
3136,2026-05-17 08:50:25,3.36
3137,2026-05-17 08:50:35,3.368
3138,2026-05-17 08:50:45,3.36
3139,2026-05-17 08:50:55,3.36
3140,2026-05-17 08:51:05,3.36
3141,2026-05-17 08:51:15,3.581
3142,2026-05-17 08:51:25,3.36
3143,2026-05-17 08:51:35,3.352
3144,2026-05-17 08:51:45,3.344
3145,2026-05-17 08:51:55,3.344
3146,2026-05-17 08:52:05,3.344
3147,2026-05-17 08:52:15,3.344
3148,2026-05-17 08:52:35,3.344
3149,2026-05-17 08:52:45,3.344
3150,2026-05-17 08:52:55,3.319
3151,2026-05-17 08:53:05,3.327
3152,2026-05-17 08:53:15,3.327
3153,2026-05-17 08:53:25,3.327
3154,2026-05-17 08:53:35,3.327
3155,2026-05-17 08:53:45,3.327
3156,2026-05-17 08:53:55,3.319
3157,2026-05-17 08:54:05,4.122
3158,2026-05-17 08:54:15,3.434
3159,2026-05-17 08:54:25,3.311
3160,2026-05-17 08:54:35,3.319
3161,2026-05-17 08:54:45,3.311
3162,2026-05-17 08:54:55,3.311
3163,2026-05-17 08:55:05,3.311
3164,2026-05-17 08:55:15,3.311
3165,2026-05-17 08:55:25,3.311
3166,2026-05-17 08:55:35,3.295
3167,2026-05-17 08:55:45,3.303
3168,2026-05-17 08:55:55,3.295
3169,2026-05-17 08:56:05,3.295
